dataset,atlas_isic,atlas_isic,ham,ham
variant,GLIDE,Original,GLIDE,Original
model,,,,
dino,0.8773388773388774,0.8835758835758836,0.9050949050949051,0.9070929070929071
swin,0.8918918918918919,0.893970893970894,0.8521478521478522,0.8721278721278721
vit,0.8191268191268192,0.8139293139293139,0.8931068931068931,0.8931068931068931
