dataset,atlas_isic,atlas_isic,ham,ham
variant,GLIDE,Original,GLIDE,Original
model,,,,
dino,0.8744323883574401,0.8807134485978849,0.9050480339254082,0.907268335184001
swin,0.8893893785641166,0.8915711089087002,0.8626621893253327,0.876968807127303
vit,0.8163249809868071,0.8117951237602735,0.890126107409965,0.8903327252820193
